0;1;2;3;4;5;6
"Lepelkruisstraat 3 B
1018 WG  AMSTERDAM";Woonfunctie;73m²;52.3633148;4.908686;house;
"Lepelkruisstraat 3 C
1018 WG  AMSTERDAM";Woonfunctie;73m²;52.3632968;4.9086862;house;
"Lepelkruisstraat 3 D
1018 WG  AMSTERDAM";Woonfunctie;73m²;52.3632878;4.9086863;house;
"Lepelkruisstraat 3 E
1018 WG  AMSTERDAM";Woonfunctie;59m²;52.3632788;4.9086864;house;
"Lepelkruisstraat 5 A
1018 WG  AMSTERDAM";Woonfunctie;52m²;52.3632699;4.9087158;house;
"Lepelkruisstraat 5 B
1018 WG  AMSTERDAM";Woonfunctie;73m²;52.3632609;4.9087013;house;
"Lepelkruisstraat 5 C
1018 WG  AMSTERDAM";Woonfunctie;73m²;52.3632428;4.9086721;house;
"Lepelkruisstraat 5 D
1018 WG  AMSTERDAM";Woonfunctie;73m²;52.363243;4.9087161;house;
"Lepelkruisstraat 5 E
1018 WG  AMSTERDAM";Woonfunctie;59m²;52.3632339;4.9086869;house;
"Lepelkruisstraat 7 A
1018 WG  AMSTERDAM";Woonfunctie;52m²;52.363198;4.9087019;house;
"Lepelkruisstraat 7 B
1018 WG  AMSTERDAM";Woonfunctie;73m²;52.363189;4.908702;house;
"Lepelkruisstraat 7 C
1018 WG  AMSTERDAM";Woonfunctie;73m²;52.36318;4.9087021;house;
"Lepelkruisstraat 7 D
1018 WG  AMSTERDAM";Woonfunctie;52m²;52.363162;4.9087023;house;
"Lepelkruisstraat 7 E
1018 WG  AMSTERDAM";Woonfunctie;59m²;52.3631982;4.908746;house;
"Lepelkruisstraat 9 A
1018 WG  AMSTERDAM";Woonfunctie;66m²;52.3631263;4.9087467;house;
"Lepelkruisstraat 9 B
1018 WG  AMSTERDAM";Woonfunctie;66m²;52.3630993;4.908747;house;
"Lepelkruisstraat 9 C
1018 WG  AMSTERDAM";Woonfunctie;66m²;52.3630723;4.9087473;house;
"Lepelkruisstraat 9 C
1018 WG  AMSTERDAM";Woonfunctie;66m²;52.3630723;4.9087473;house;
"Lepelkruisstraat 11-1
1018 WG  AMSTERDAM";Woonfunctie;35m²;52.3630273;4.9087331;house;
"Lepelkruisstraat 11-2
1018 WG  AMSTERDAM";Woonfunctie;35m²;52.3630273;4.9087333;house;
"Lepelkruisstraat 11-3
1018 WG  AMSTERDAM";Woonfunctie;35m²;52.3630273;4.9087335;house;
"Lepelkruisstraat 11 H
1018 WG  AMSTERDAM";Industriefunctie;53m²;52.3630273;4.9087337;house;
"Lepelkruisstraat 13-1
1018 WG  AMSTERDAM";Woonfunctie;36m²;52.3629735;4.9087631;house;
"Lepelkruisstraat 13-2
1018 WG  AMSTERDAM";Woonfunctie;76m²;52.3629826;4.9087923;house;
"Lepelkruisstraat 13 H
1018 WG  AMSTERDAM";Woonfunctie;50m²;52.3629735;4.9087484;house;
"Lepelkruisstraat 15-1
1018 WG  AMSTERDAM";Woonfunctie;47m²;52.3629287;4.9087782;house;
"Lepelkruisstraat 15-2
1018 WG  AMSTERDAM";Woonfunctie;48m²;52.3629287;4.9087784;house;
"Lepelkruisstraat 15-3
1018 WG  AMSTERDAM";Woonfunctie;48m²;52.3629288;4.9087786;house;
"Lepelkruisstraat 15-4
1018 WG  AMSTERDAM";Woonfunctie;21m²;52.3629288;4.9087788;house;
"Lepelkruisstraat 15 H
1018 WG  AMSTERDAM";Woonfunctie;50m²;52.3629289;4.908779;house;
"Nieuwe Achtergracht 81-1
1018 WN  AMSTERDAM";Woonfunctie;53m²;52.3629652;4.9089247;house;
"Nieuwe Achtergracht 81-2
1018 WN  AMSTERDAM";Woonfunctie;52m²;52.3629654;4.9089248;house;
"Nieuwe Achtergracht 81-3
1018 WN  AMSTERDAM";Woonfunctie;52m²;52.3629656;4.9089248;house;
"Nieuwe Achtergracht 81 H
1018 WN  AMSTERDAM";Woonfunctie;48m²;52.3629658;4.9089249;house;
"Nieuwe Achtergracht 81 O
1018 WN  AMSTERDAM";Woonfunctie;54m²;52.3629659;4.908925;house;
"Nieuwe Achtergracht 83-1
1018 WN  AMSTERDAM";Woonfunctie;52m²;52.3629656;4.9090274;house;
"Nieuwe Achtergracht 83-2
1018 WN  AMSTERDAM";Woonfunctie;51m²;52.3629658;4.9090273;house;
"Nieuwe Achtergracht 83-3
1018 WN  AMSTERDAM";Woonfunctie;51m²;52.362966;4.9090272;house;
"Nieuwe Achtergracht 83-4
1018 WN  AMSTERDAM";Woonfunctie;31m²;52.3629662;4.9090272;house;
"Nieuwe Achtergracht 83 H
1018 WN  AMSTERDAM";Woonfunctie;100m²;52.3629663;4.9090271;house;
"Nieuwe Achtergracht 85-1
1018 WN  AMSTERDAM";Woonfunctie;60m²;52.3629839;4.9091006;house;
"Nieuwe Achtergracht 85-2
1018 WN  AMSTERDAM";Woonfunctie;60m²;52.3629841;4.9091005;house;
"Nieuwe Achtergracht 85-3
1018 WN  AMSTERDAM";Woonfunctie;55m²;52.3629843;4.9091005;house;
"Nieuwe Achtergracht 85-4
1018 WN  AMSTERDAM";Woonfunctie;61m²;52.3629845;4.9091004;house;
"Nieuwe Achtergracht 85 H
1018 WN  AMSTERDAM";Woonfunctie;108m²;52.3629847;4.9091004;house;
"Nieuwe Achtergracht 87-1
1018 WN  AMSTERDAM";Woonfunctie;54m²;52.3629932;4.9091886;house;
"Nieuwe Achtergracht 87-2
1018 WN  AMSTERDAM";Woonfunctie;54m²;52.3629934;4.9091885;house;
"Nieuwe Achtergracht 87-3
1018 WN  AMSTERDAM";Woonfunctie;54m²;52.3629936;4.9091884;house;
"Nieuwe Achtergracht 87-4
1018 WN  AMSTERDAM";Woonfunctie;54m²;52.3629937;4.9091883;house;
"Nieuwe Achtergracht 87 H
1018 WN  AMSTERDAM";Woonfunctie;75m²;52.3629939;4.9091882;house;
"Nieuwe Achtergracht 89-1
1018 WN  AMSTERDAM";Woonfunctie;52m²;52.3630204;4.9092471;house;
"Nieuwe Achtergracht 89-2
1018 WN  AMSTERDAM";Woonfunctie;52m²;52.3630206;4.9092471;house;
"Nieuwe Achtergracht 89-3
1018 WN  AMSTERDAM";Woonfunctie;108m²;52.3630208;4.9092471;house;
"Nieuwe Achtergracht 89 H
1018 WN  AMSTERDAM";Woonfunctie;52m²;52.363021;4.9092471;house;
"Nieuwe Achtergracht 89 O
1018 WN  AMSTERDAM";Woonfunctie;52m²;52.3630212;4.9092471;house;
"Nieuwe Achtergracht 91-1
1018 WP  AMSTERDAM";Woonfunctie;51m²;52.3630388;4.9093349;house;
"Nieuwe Achtergracht 91-2
1018 WP  AMSTERDAM";Woonfunctie;51m²;52.363039;4.9093348;house;
"Nieuwe Achtergracht 91-3
1018 WP  AMSTERDAM";Woonfunctie;90m²;52.3630392;4.9093347;house;
"Nieuwe Achtergracht 91 H
1018 WP  AMSTERDAM";Woonfunctie;52m²;52.3630363;4.9093179;house;
"Nieuwe Achtergracht 91 O
1018 WP  AMSTERDAM";Woonfunctie;55m²;52.3630296;4.9093259;house;
"Nieuwe Achtergracht 93-1
1018 WP  AMSTERDAM";Woonfunctie;52m²;52.363057;4.9094082;house;
"Nieuwe Achtergracht 93-2
1018 WP  AMSTERDAM";Woonfunctie;51m²;52.3630572;4.9094082;house;
"Nieuwe Achtergracht 93-3
1018 WP  AMSTERDAM";Woonfunctie;112m²;52.3630574;4.9094081;house;
"Nieuwe Achtergracht 93 H
1018 WP  AMSTERDAM";Woonfunctie;110m²;52.3630576;4.9094081;house;
"Nieuwe Achtergracht 95-1
1018 WP  AMSTERDAM";Woonfunctie;52m²;52.3630753;4.9094814;house;
"Nieuwe Achtergracht 95-2
1018 WP  AMSTERDAM";Woonfunctie;52m²;52.3630755;4.9094814;house;
"Nieuwe Achtergracht 95-3
1018 WP  AMSTERDAM";Woonfunctie;51m²;52.3630757;4.9094814;house;
"Nieuwe Achtergracht 95 H
1018 WP  AMSTERDAM";Woonfunctie;45m²;52.3630759;4.9094814;house;
"Nieuwe Achtergracht 95 O
1018 WP  AMSTERDAM";Woonfunctie;45m²;52.3630761;4.9094814;house;
"Nieuwe Achtergracht 97-1
1018 WP  AMSTERDAM";Woonfunctie;52m²;52.3630846;4.9095547;house;
"Nieuwe Achtergracht 97-2
1018 WP  AMSTERDAM";Woonfunctie;52m²;52.3630848;4.9095548;house;
"Nieuwe Achtergracht 97-3
1018 WP  AMSTERDAM";Woonfunctie;56m²;52.363085;4.9095548;house;
"Nieuwe Achtergracht 97-4
1018 WP  AMSTERDAM";Woonfunctie;62m²;52.3630845;4.9095553;house;
"Nieuwe Achtergracht 97 H
1018 WP  AMSTERDAM";Woonfunctie;50m²;52.3630852;4.9095549;house;
"Nieuwe Achtergracht 97 O
1018 WP  AMSTERDAM";Woonfunctie;50m²;52.3630854;4.9095549;house;
"Nieuwe Achtergracht 97 O
1018 WP  AMSTERDAM";Woonfunctie;50m²;52.3630854;4.9095549;house;
"Nieuwe Achtergracht 99-1
1018 WP  AMSTERDAM";Woonfunctie;52m²;52.3631029;4.9096279;house;
"Nieuwe Achtergracht 99-2
1018 WP  AMSTERDAM";Woonfunctie;52m²;52.3631031;4.909628;house;
"Nieuwe Achtergracht 99-3
1018 WP  AMSTERDAM";Woonfunctie;52m²;52.3631032;4.9096281;house;
"Nieuwe Achtergracht 99 H
1018 WP  AMSTERDAM";Woonfunctie;50m²;52.3631034;4.9096282;house;
"Nieuwe Achtergracht 99 O
1018 WP  AMSTERDAM";Woonfunctie;50m²;52.3631036;4.9096283;house;
"Nieuwe Achtergracht 101-1
1018 WR  AMSTERDAM";Woonfunctie;56m²;52.3631121;4.9097012;house;
"Nieuwe Achtergracht 101-2
1018 WR  AMSTERDAM";Woonfunctie;50m²;52.3631123;4.9097013;house;
"Nieuwe Achtergracht 101-3
1018 WR  AMSTERDAM";Woonfunctie;68m²;52.3631124;4.9097014;house;
"Nieuwe Achtergracht 101 O
1018 WR  AMSTERDAM";Woonfunctie;100m²;52.3631212;4.9097158;house;
"Nieuwe Achtergracht 103-1
1018 WR  AMSTERDAM";Woonfunctie;56m²;52.3631215;4.9098039;house;
"Nieuwe Achtergracht 103-2
1018 WR  AMSTERDAM";Woonfunctie;50m²;52.3631217;4.9098039;house;
"Nieuwe Achtergracht 103-3
1018 WR  AMSTERDAM";Woonfunctie;112m²;52.3631219;4.9098038;house;
"Nieuwe Achtergracht 103 H
1018 WR  AMSTERDAM";Woonfunctie;54m²;52.3631221;4.9098038;house;
"Nieuwe Achtergracht 103 O
1018 WR  AMSTERDAM";Woonfunctie;58m²;52.3631223;4.9098037;house;
"Nieuwe Achtergracht 105-1
1018 WR  AMSTERDAM";Woonfunctie;55m²;52.3631398;4.9098771;house;
"Nieuwe Achtergracht 105-2
1018 WR  AMSTERDAM";Woonfunctie;55m²;52.36314;4.9098771;house;
"Nieuwe Achtergracht 105-3
1018 WR  AMSTERDAM";Woonfunctie;120m²;52.3631402;4.9098771;house;
"Nieuwe Achtergracht 105 H
1018 WR  AMSTERDAM";Woonfunctie;55m²;52.3631404;4.9098771;house;
"Nieuwe Achtergracht 105 O
1018 WR  AMSTERDAM";Woonfunctie;55m²;52.3631406;4.909877;house;
"Nieuwe Achtergracht 107-1
1018 WR  AMSTERDAM";Woonfunctie;110m²;52.363158;4.9099356;house;
"Nieuwe Achtergracht 107-3
1018 WR  AMSTERDAM";Woonfunctie;115m²;52.3631583;4.9099359;house;
"Nieuwe Achtergracht 107 H
1018 WR  AMSTERDAM";Woonfunctie;49m²;52.3631585;4.909936;house;
"Nieuwe Achtergracht 107 O
1018 WR  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3631586;4.9099361;house;
"Nieuwe Achtergracht 109-3
1018 WR  AMSTERDAM";Woonfunctie;20m²;52.3631708;4.9100726;house;
"Nieuwe Achtergracht 109-1
1018 WR  AMSTERDAM";Woonfunctie;54m²;52.3631674;4.9100383;house;
"Nieuwe Achtergracht 109-2
1018 WR  AMSTERDAM";Woonfunctie;54m²;52.3631676;4.9100382;house;
"Nieuwe Achtergracht 109-3
1018 WR  AMSTERDAM";Woonfunctie;20m²;52.3631708;4.9100726;house;
"Nieuwe Achtergracht 109 H
1018 WR  AMSTERDAM";Woonfunctie;121m²;52.3631678;4.9100382;house;
"Nieuwe Achtergracht 111-1
1018 WS  AMSTERDAM";Woonfunctie;54m²;52.3631678;4.9101263;house;
"Nieuwe Achtergracht 111-2
1018 WS  AMSTERDAM";Woonfunctie;54m²;52.363168;4.9101262;house;
"Nieuwe Achtergracht 111 H
1018 WS  AMSTERDAM";Woonfunctie;55m²;52.3631682;4.9101262;house;
"Nieuwe Achtergracht 113-2
1018 WS  AMSTERDAM";Woonfunctie;54m²;52.3632042;4.9102285;house;
"Nieuwe Achtergracht 113-1
1018 WS  AMSTERDAM";Woonfunctie;54m²;52.3632041;4.9102287;house;
"Nieuwe Achtergracht 113-2
1018 WS  AMSTERDAM";Woonfunctie;54m²;52.3632042;4.9102285;house;
"Nieuwe Achtergracht 113-3
1018 WS  AMSTERDAM";Woonfunctie;26m²;52.3632136;4.9102236;house;
"Nieuwe Achtergracht 113 H
1018 WS  AMSTERDAM";Woonfunctie;56m²;52.3632043;4.9102284;house;
"Nieuwe Achtergracht 115-1
1018 WS  AMSTERDAM";Woonfunctie;54m²;52.3632134;4.9102873;house;
"Nieuwe Achtergracht 115-2
1018 WS  AMSTERDAM";Woonfunctie;106m²;52.3632136;4.9102872;house;
"Nieuwe Achtergracht 115 H
1018 WS  AMSTERDAM";Woonfunctie;122m²;52.3632138;4.9102871;house;
"Nieuwe Achtergracht 117-1
1018 WS  AMSTERDAM";Woonfunctie;60m²;52.3632227;4.9103607;house;
"Nieuwe Achtergracht 117-2
1018 WS  AMSTERDAM";Woonfunctie;60m²;52.3632228;4.9103609;house;
"Nieuwe Achtergracht 117-3
1018 WS  AMSTERDAM";Woonfunctie;60m²;52.3632229;4.910361;house;
"Nieuwe Achtergracht 117-4
1018 WS  AMSTERDAM";Woonfunctie;62m²;52.3632227;4.9103607;house;
"Roetersstraat 20
1018 WD  AMSTERDAM";Woonfunctie;137m²;52.3632588;4.9104191;house;
"Roetersstraat 18-1
1018 WD  AMSTERDAM";Woonfunctie;58m²;52.363317;4.9104411;house;
"Roetersstraat 18-2
1018 WD  AMSTERDAM";Woonfunctie;55m²;52.3633038;4.9104332;house;
"Roetersstraat 18-3
1018 WD  AMSTERDAM";Woonfunctie;55m²;52.3633038;4.910433;house;
"Roetersstraat 18-4
1018 WD  AMSTERDAM";Woonfunctie;56m²;52.3633186;4.9104137;house;
"Roetersstraat 18 H
1018 WD  AMSTERDAM";Woonfunctie;114m²;52.3633038;4.9104328;house;
"Roetersstraat 16-1
1018 WD  AMSTERDAM";Woonfunctie;55m²;52.3633488;4.9104474;house;
"Roetersstraat 16-2
1018 WD  AMSTERDAM";Woonfunctie;55m²;52.3633488;4.9104472;house;
"Roetersstraat 16-3
1018 WD  AMSTERDAM";Woonfunctie;55m²;52.3633489;4.910447;house;
"Roetersstraat 16 H
1018 WD  AMSTERDAM";Woonfunctie;1895;52.3633489;4.9104468;house;
"Roetersstraat 14-1
1018 WD  AMSTERDAM";Woonfunctie;40m²;52.3633938;4.9104616;house;
"Roetersstraat 14-2
1018 WD  AMSTERDAM";Woonfunctie;38m²;52.3633939;4.9104614;house;
"Roetersstraat 14-3
1018 WD  AMSTERDAM";Woonfunctie;38m²;52.3633939;4.9104612;house;
"Roetersstraat 14-4
1018 WD  AMSTERDAM";Woonfunctie;38m²;52.363394;4.910461;house;
"Roetersstraat 14 H
1018 WD  AMSTERDAM";Woonfunctie;67m²;52.363394;4.9104608;house;
"Korte Lepelstraat 90 A
1018 ZA  AMSTERDAM";Woonfunctie;39m²;52.3634921;4.9103137;house;
"Korte Lepelstraat 90 B
1018 ZA  AMSTERDAM";Woonfunctie;110m²;52.3634742;4.9103433;house;
"Korte Lepelstraat 90 C
1018 ZA  AMSTERDAM";Woonfunctie;60m²;52.3634919;4.9103138;house;
"Korte Lepelstraat 92-1
1018 ZA  AMSTERDAM";Woonfunctie;62m²;52.3635015;4.9104164;house;
"Korte Lepelstraat 92-2
1018 ZA  AMSTERDAM";Woonfunctie;57m²;52.3635015;4.9104166;house;
"Korte Lepelstraat 92-3
1018 ZA  AMSTERDAM";Woonfunctie;65m²;52.3635015;4.9104168;house;
"Korte Lepelstraat 92-4
1018 ZA  AMSTERDAM";Woonfunctie;39m²;52.3635015;4.910417;house;
"Roetersstraat 10 B
1018 WC  AMSTERDAM";Woonfunctie;1891;52.3635198;4.9104896;copyshop;Printerette
"Roetersstraat 12-1
1018 WD  AMSTERDAM";Woonfunctie;32m²;52.3634568;4.9104756;house;
"Roetersstraat 12-2
1018 WD  AMSTERDAM";Woonfunctie;30m²;52.3634567;4.9104758;house;
"Roetersstraat 12-3
1018 WD  AMSTERDAM";Woonfunctie;30m²;52.3634566;4.910476;house;
"Roetersstraat 12 H
1018 WD  AMSTERDAM";Bijeenkomstfunctie;49m²;52.3634565;4.9104761;cannabis;Coffeeshop Het Ballonnetje
"Korte Lepelstraat 97-1
1018 ZA  AMSTERDAM";Woonfunctie;56m²;52.3636816;4.9105025;house;
"Korte Lepelstraat 97-2
1018 ZA  AMSTERDAM";Woonfunctie;57m²;52.3636817;4.9105026;house;
"Korte Lepelstraat 97-3
1018 ZA  AMSTERDAM";Woonfunctie;57m²;52.3636819;4.9105028;house;
"Roetersstraat 10 A
1018 WC  AMSTERDAM";Winkelfunctie;29m²;52.3636953;4.9105681;restaurant;Oleg Pelmeni Bar
"Korte Lepelstraat 95-1
1018 ZA  AMSTERDAM";Woonfunctie;49m²;52.3636723;4.9104292;house;
"Korte Lepelstraat 95-2
1018 ZA  AMSTERDAM";Woonfunctie;47m²;52.3636725;4.9104291;house;
"Korte Lepelstraat 95-3
1018 ZA  AMSTERDAM";Woonfunctie;46m²;52.3636726;4.910429;house;
"Korte Lepelstraat 95-4
1018 ZA  AMSTERDAM";Woonfunctie;43m²;52.3636728;4.9104289;house;
"Korte Lepelstraat 95 H
1018 ZA  AMSTERDAM";Industriefunctie;90m²;52.363673;4.9104288;house;
"Korte Lepelstraat 93-1
1018 ZA  AMSTERDAM";Woonfunctie;49m²;52.363654;4.910356;house;
"Korte Lepelstraat 93-2
1018 ZA  AMSTERDAM";Woonfunctie;49m²;52.3636542;4.9103559;house;
"Korte Lepelstraat 93-3
1018 ZA  AMSTERDAM";Woonfunctie;102m²;52.3636544;4.9103558;house;
"Korte Lepelstraat 93 H
1018 ZA  AMSTERDAM";Woonfunctie;1891;52.3636545;4.9103557;house;
"Korte Lepelstraat 91-1
1018 ZA  AMSTERDAM";Woonfunctie;47m²;52.3636537;4.9102826;house;
"Korte Lepelstraat 91-2
1018 ZA  AMSTERDAM";Woonfunctie;49m²;52.3636539;4.9102825;house;
"Korte Lepelstraat 91-3
1018 ZA  AMSTERDAM";Woonfunctie;106m²;52.363654;4.9102824;house;
"Korte Lepelstraat 91 H
1018 ZA  AMSTERDAM";Overige gebruiksfunctie;70m²;52.3636542;4.9102823;house;
"Roetersstraat 10-1
1018 WC  AMSTERDAM";Woonfunctie;52m²;52.3637627;4.9105604;house;
"Roetersstraat 10-2
1018 WC  AMSTERDAM";Woonfunctie;51m²;52.3637627;4.9105602;house;
"Roetersstraat 10-3
1018 WC  AMSTERDAM";Woonfunctie;53m²;52.3637627;4.91056;house;
"Roetersstraat 10-4A
1018 WC  AMSTERDAM";Woonfunctie;17m²;52.3637628;4.9105598;house;
"Roetersstraat 10-4V
1018 WC  AMSTERDAM";Woonfunctie;17m²;52.3637628;4.9105596;house;
"Roetersstraat 10 H
1018 WC  AMSTERDAM";Bijeenkomstfunctie;106m²;52.3637628;4.9105594;house;
"Roetersstraat 10 H
1018 WC  AMSTERDAM";Bijeenkomstfunctie;106m²;52.3637628;4.9105594;house;
"Roetersstraat 8-1
1018 WC  AMSTERDAM";Woonfunctie;52m²;52.3638167;4.9105745;house;
"Roetersstraat 8-2
1018 WC  AMSTERDAM";Woonfunctie;52m²;52.3638167;4.9105743;house;
"Roetersstraat 8-3
1018 WC  AMSTERDAM";Woonfunctie;115m²;52.3638167;4.9105741;house;
"Roetersstraat 8 H
1018 WC  AMSTERDAM";Bijeenkomstfunctie;90m²;52.3638167;4.9105739;house;
"Roetersstraat 6-1
1018 WC  AMSTERDAM";Woonfunctie;54m²;52.3638527;4.9105888;house;
"Roetersstraat 6-2
1018 WC  AMSTERDAM";Woonfunctie;53m²;52.3638528;4.9105886;house;
"Roetersstraat 6-3
1018 WC  AMSTERDAM";Woonfunctie;110m²;52.3638528;4.9105884;house;
"Roetersstraat 6 H
1018 WC  AMSTERDAM";Overige gebruiksfunctie;89m²;52.3638529;4.9105882;house;
"Roetersstraat 4-1
1018 WC  AMSTERDAM";Woonfunctie;43m²;52.3639068;4.9106176;house;
"Roetersstraat 4-2
1018 WC  AMSTERDAM";Woonfunctie;39m²;52.3639068;4.9106174;house;
"Roetersstraat 4-3
1018 WC  AMSTERDAM";Woonfunctie;38m²;52.3639068;4.9106172;house;
"Roetersstraat 4 H
1018 WC  AMSTERDAM";Bijeenkomstfunctie;53m²;52.3639068;4.910617;house;
"Roetersstraat 2 A
1018 WC  AMSTERDAM";Woonfunctie;1782;52.3640148;4.9106605;cafe;Bagels & Beans
"Roetersstraat 2 B
1018 WC  AMSTERDAM";Woonfunctie;59m²;52.363985;4.9106437;house;
"Roetersstraat 2 C
1018 WC  AMSTERDAM";Woonfunctie;59m²;52.3639891;4.9106379;house;
"Roetersstraat 2 D
1018 WC  AMSTERDAM";Woonfunctie;59m²;52.3639919;4.9106391;house;
"Roetersstraat 2 E
1018 WC  AMSTERDAM";Woonfunctie;53m²;52.3639998;4.9106422;house;
"Nieuwe Prinsengracht 124 A
1018 VZ  AMSTERDAM";Woonfunctie;114m²;52.3640053;4.9105431;house;
"Nieuwe Prinsengracht 124 B
1018 VZ  AMSTERDAM";Woonfunctie;38m²;52.3640054;4.9105725;house;
"Nieuwe Prinsengracht 124 C
1018 VZ  AMSTERDAM";Woonfunctie;76m²;52.3639784;4.9105581;house;
"Nieuwe Prinsengracht 122-2
1018 VZ  AMSTERDAM";Woonfunctie;32m²;52.3639961;4.9104845;house;
"Nieuwe Prinsengracht 122-3
1018 VZ  AMSTERDAM";Woonfunctie;38m²;52.3639959;4.9104845;house;
"Nieuwe Prinsengracht 122 H
1018 VZ  AMSTERDAM";Woonfunctie;120m²;52.3639957;4.9104844;house;
"Nieuwe Prinsengracht 120-1
1018 VZ  AMSTERDAM";Woonfunctie;51m²;52.3639778;4.9104113;house;
"Nieuwe Prinsengracht 120-2
1018 VZ  AMSTERDAM";Woonfunctie;55m²;52.3639776;4.9104113;house;
"Nieuwe Prinsengracht 120-3
1018 VZ  AMSTERDAM";Woonfunctie;56m²;52.3639774;4.9104114;house;
"Nieuwe Prinsengracht 120 H
1018 VZ  AMSTERDAM";Woonfunctie;98m²;52.3639772;4.9104114;house;
"Nieuwe Prinsengracht 118-1
1018 VX  AMSTERDAM";Woonfunctie;49m²;52.3639685;4.9103233;house;
"Nieuwe Prinsengracht 118-2
1018 VX  AMSTERDAM";Woonfunctie;46m²;52.3639683;4.9103234;house;
"Nieuwe Prinsengracht 118-3
1018 VX  AMSTERDAM";Woonfunctie;55m²;52.3639682;4.9103235;house;
"Nieuwe Prinsengracht 118-4
1018 VX  AMSTERDAM";Woonfunctie;21m²;52.3636537;4.9082886;residential;Nieuwe Prinsengracht
"Nieuwe Prinsengracht 118 H
1018 VX  AMSTERDAM";Woonfunctie;1891;52.363968;4.9103236;house;
"Nieuwe Prinsengracht 116-1
1018 VX  AMSTERDAM";Woonfunctie;128m²;52.3639413;4.9102648;house;
"Nieuwe Prinsengracht 116-3
1018 VX  AMSTERDAM";Woonfunctie;79m²;52.3639411;4.9102649;house;
"Nieuwe Prinsengracht 116 O
1018 VX  AMSTERDAM";Woonfunctie;120m²;52.363941;4.910265;house;
"Nieuwe Prinsengracht 114-1
1018 VX  AMSTERDAM";Woonfunctie;54m²;52.363941;4.9101914;house;
"Nieuwe Prinsengracht 114-2
1018 VX  AMSTERDAM";Woonfunctie;63m²;52.3639408;4.9101915;house;
"Nieuwe Prinsengracht 114-3
1018 VX  AMSTERDAM";Woonfunctie;85m²;52.3639406;4.9101915;house;
"Nieuwe Prinsengracht 114 H
1018 VX  AMSTERDAM";Woonfunctie;55m²;52.3639404;4.9101916;house;
"Nieuwe Prinsengracht 110-1
1018 VX  AMSTERDAM";Woonfunctie;57m²;52.3639134;4.9100449;house;
"Nieuwe Prinsengracht 110-2
1018 VX  AMSTERDAM";Woonfunctie;57m²;52.3639132;4.910045;house;
"Nieuwe Prinsengracht 110-3
1018 VX  AMSTERDAM";Woonfunctie;124m²;52.3639131;4.9100451;house;
"Nieuwe Prinsengracht 110 H
1018 VX  AMSTERDAM";Woonfunctie;54m²;52.3639129;4.9100452;house;
"Nieuwe Prinsengracht 110 O
1018 VX  AMSTERDAM";Overige gebruiksfunctie;64m²;52.3639127;4.9100453;house;
"Nieuwe Prinsengracht 112-1
1018 VX  AMSTERDAM";Woonfunctie;51m²;52.3639227;4.9101182;house;
"Nieuwe Prinsengracht 112-2
1018 VX  AMSTERDAM";Woonfunctie;55m²;52.3639225;4.9101183;house;
"Nieuwe Prinsengracht 112-3
1018 VX  AMSTERDAM";Woonfunctie;56m²;52.3639223;4.9101184;house;
"Nieuwe Prinsengracht 112 H
1018 VX  AMSTERDAM";Woonfunctie;54m²;52.3639222;4.9101185;house;
"Nieuwe Prinsengracht 112 O
1018 VX  AMSTERDAM";Winkelfunctie;56m²;52.363922;4.9101186;house;
"Nieuwe Prinsengracht 108-1
1018 VX  AMSTERDAM";Woonfunctie;52m²;52.3638952;4.9099717;house;
"Nieuwe Prinsengracht 108-2
1018 VX  AMSTERDAM";Woonfunctie;56m²;52.363895;4.9099718;house;
"Nieuwe Prinsengracht 108-3
1018 VX  AMSTERDAM";Woonfunctie;56m²;52.3638949;4.9099719;house;
"Nieuwe Prinsengracht 108 H
1018 VX  AMSTERDAM";Woonfunctie;111m²;52.3638947;4.9099721;house;
"Nieuwe Prinsengracht 106-1
1018 VX  AMSTERDAM";Woonfunctie;56m²;52.3638859;4.9099131;house;
"Nieuwe Prinsengracht 106-2
1018 VX  AMSTERDAM";Woonfunctie;56m²;52.3638857;4.9099132;house;
"Nieuwe Prinsengracht 106-3
1018 VX  AMSTERDAM";Woonfunctie;56m²;52.3638855;4.9099132;house;
"Nieuwe Prinsengracht 106 H
1018 VX  AMSTERDAM";Woonfunctie;54m²;52.3638853;4.9099133;house;
"Nieuwe Prinsengracht 106 O
1018 VX  AMSTERDAM";Overige gebruiksfunctie;56m²;52.3638851;4.9099134;house;
"Nieuwe Prinsengracht 104 A
1018 VX  AMSTERDAM";Woonfunctie;58m²;52.3638767;4.9098398;house;
"Nieuwe Prinsengracht 104 B
1018 VX  AMSTERDAM";Woonfunctie;58m²;52.3638765;4.9098399;house;
"Nieuwe Prinsengracht 104 C
1018 VX  AMSTERDAM";Woonfunctie;100m²;52.3638763;4.9098399;house;
"Nieuwe Prinsengracht 104 D
1018 VX  AMSTERDAM";Woonfunctie;108m²;52.3638761;4.90984;house;
"Nieuwe Prinsengracht 102-1
1018 VW  AMSTERDAM";Woonfunctie;57m²;52.3638584;4.9097666;house;
"Nieuwe Prinsengracht 102-2
1018 VW  AMSTERDAM";Woonfunctie;57m²;52.3638582;4.9097667;house;
"Nieuwe Prinsengracht 102-3
1018 VW  AMSTERDAM";Woonfunctie;126m²;52.3638581;4.9097668;house;
"Nieuwe Prinsengracht 102 H
1018 VW  AMSTERDAM";Woonfunctie;117m²;52.3638579;4.9097669;house;
